Day,Data Type,Mean Gauge (m),Discharge (cumecs),Observed/Computed
01-01-2005,HZS,2.99,54.473,O
02-01-2005,HZS,2.99,54.27,C
03-01-2005,HZS,2.99,54.033,O
04-01-2005,HZS,3,55.476,O
05-01-2005,HZS,3.02,58.202,O
06-01-2005,HZS,2.975,52.496,O
07-01-2005,HZS,3,55.435,O
08-01-2005,HZS,2.95,49.122,O
09-01-2005,HZS,2.87,37.55,C
10-01-2005,HZS,2.82,31.271,O
11-01-2005,HZS,2.85,34.691,O
12-01-2005,HZS,2.83,32.516,O
13-01-2005,HZS,2.92,45.137,O
14-01-2005,HZS,2.92,44.14,C
15-01-2005,HZS,2.94,45.742,O
16-01-2005,HZS,2.87,37.55,C
17-01-2005,HZS,2.81,30.83,O
18-01-2005,HZS,2.87,37.723,O
19-01-2005,HZS,2.89,40.268,O
20-01-2005,HZS,2.9,40.728,O
21-01-2005,HZS,2.95,48.35,C
22-01-2005,HZS,2.92,45.185,O
23-01-2005,HZS,2.95,48.35,C
24-01-2005,HZS,2.92,45.154,O
25-01-2005,HZS,2.85,34.76,O
26-01-2005,HZS,2.81,30.37,C
27-01-2005,HZS,2.85,34.799,O
28-01-2005,HZS,2.83,31.845,O
29-01-2005,HZS,2.86,35.48,O
30-01-2005,HZS,2.8,29.25,C
31-01-2005,HZS,2.795,29.203,O
01-02-2005,HZS,2.8,29.229,O
02-02-2005,HZS,2.82,30.082,O
03-02-2005,HZS,2.94,45.648,O
04-02-2005,HZS,3.01,57.621,O
05-02-2005,HZS,3,55.793,O
06-02-2005,HZS,2.94,46.92,C
07-02-2005,HZS,2.92,45.136,O
08-02-2005,HZS,2.875,39.145,O
09-02-2005,HZS,2.9,42.837,O
10-02-2005,HZS,2.88,40.439,O
11-02-2005,HZS,2.82,30.292,O
12-02-2005,HZS,2.85,34.722,O
13-02-2005,HZS,2.86,36.3,C
14-02-2005,HZS,2.78,27.279,O
15-02-2005,HZS,2.79,29.522,O
16-02-2005,HZS,2.775,25.45,O
17-02-2005,HZS,2.84,35.05,O
18-02-2005,HZS,2.8,29.332,O
19-02-2005,HZS,2.81,30.567,O
20-02-2005,HZS,2.75,23.96,C
21-02-2005,HZS,2.83,32.746,O
22-02-2005,HZS,2.795,28.626,O
23-02-2005,HZS,2.78,26.519,O
24-02-2005,HZS,2.76,25.107,O
25-02-2005,HZS,2.79,28.2,O
26-02-2005,HZS,2.825,32.113,O
27-02-2005,HZS,2.79,28.15,C
28-02-2005,HZS,2.825,32.069,O
01-03-2005,HZS,2.83,32.648,O
02-03-2005,HZS,2.86,36.44,O
03-03-2005,HZS,2.84,34.09,O
04-03-2005,HZS,2.86,37.154,O
05-03-2005,HZS,2.9,42.122,O
06-03-2005,HZS,2.87,37.55,C
07-03-2005,HZS,2.88,40.425,O
08-03-2005,HZS,2.95,48.485,O
09-03-2005,HZS,2.92,43.886,O
10-03-2005,HZS,2.908,40.905,O
11-03-2005,HZS,2.87,37.211,O
12-03-2005,HZS,2.88,38.83,C
13-03-2005,HZS,2.92,44.14,C
14-03-2005,HZS,2.88,38.83,C
15-03-2005,HZS,2.885,40.36,O
16-03-2005,HZS,2.88,38.966,O
17-03-2005,HZS,2.835,33.025,O
18-03-2005,HZS,2.78,27.117,O
19-03-2005,HZS,2.76,25.137,O
20-03-2005,HZS,2.76,24.98,C
21-03-2005,HZS,2.78,27.127,O
22-03-2005,HZS,2.8,29.352,O
23-03-2005,HZS,2.76,25.149,O
24-03-2005,HZS,2.83,32.717,O
25-03-2005,HZS,2.85,35.07,C
26-03-2005,HZS,2.86,36.383,O
27-03-2005,HZS,2.88,38.83,C
28-03-2005,HZS,2.87,37.603,O
29-03-2005,HZS,2.875,38.203,O
30-03-2005,HZS,2.88,38.756,O
31-03-2005,HZS,2.835,33.126,O
01-04-2005,HZS,2.9,40.959,O
02-04-2005,HZS,2.91,42.005,O
03-04-2005,HZS,2.92,44.14,C
04-04-2005,HZS,2.9,41.402,O
05-04-2005,HZS,2.89,39.795,O
06-04-2005,HZS,2.85,35.251,O
07-04-2005,HZS,2.86,35.939,O
08-04-2005,HZS,3.3,112.1,C
09-04-2005,HZS,3.1,72.37,C
10-04-2005,HZS,3.13,77.77,C
11-04-2005,HZS,3,56.139,O
12-04-2005,HZS,2.9,41.285,O
13-04-2005,HZS,2.83,32.866,O
14-04-2005,HZS,2.98,52.76,C
15-04-2005,HZS,2.98,52.982,O
16-04-2005,HZS,2.9,41.418,O
17-04-2005,HZS,2.89,40.12,C
18-04-2005,HZS,2.82,31.606,O
19-04-2005,HZS,2.795,28.427,O
20-04-2005,HZS,2.79,27.941,O
21-04-2005,HZS,2.76,24.923,O
22-04-2005,HZS,2.73,22,C
23-04-2005,HZS,2.74,23.319,O
24-04-2005,HZS,2.7,19.22,C
25-04-2005,HZS,2.71,20.152,O
26-04-2005,HZS,2.8,29.173,O
27-04-2005,HZS,2.84,33.944,O
28-04-2005,HZS,2.84,34.222,O
29-04-2005,HZS,2.84,33.904,O
30-04-2005,HZS,2.92,45.004,O
01-05-2005,HZS,2.92,44.14,C
02-05-2005,HZS,2.91,42.121,O
03-05-2005,HZS,2.85,35.159,O
04-05-2005,HZS,2.88,38.198,O
05-05-2005,HZS,2.83,32.683,O
06-05-2005,HZS,2.82,31.56,O
07-05-2005,HZS,2.91,42.276,O
08-05-2005,HZS,2.92,44.14,C
09-05-2005,HZS,2.85,35.15,O
10-05-2005,HZS,2.81,29.992,O
11-05-2005,HZS,2.8,29.182,O
12-05-2005,HZS,2.79,28.123,O
13-05-2005,HZS,2.79,27.587,O
14-05-2005,HZS,2.88,38.83,C
15-05-2005,HZS,2.91,42.78,C
16-05-2005,HZS,2.96,50.081,O
17-05-2005,HZS,2.95,48.097,O
18-05-2005,HZS,2.89,39.862,O
19-05-2005,HZS,2.86,36.041,O
20-05-2005,HZS,2.8,29.246,O
21-05-2005,HZS,2.8,29.204,O
22-05-2005,HZS,2.76,24.98,C
23-05-2005,HZS,2.71,20.12,C
24-05-2005,HZS,2.785,27.225,O
25-05-2005,HZS,2.75,23.996,O
26-05-2005,HZS,2.8,29.224,O
27-05-2005,HZS,3,55.844,O
28-05-2005,HZS,3,55.604,O
29-05-2005,HZS,3.03,60.54,C
30-05-2005,HZS,3.04,62.351,O
31-05-2005,HZS,3.155,82.183,O
01-06-2005,HZS,3.14,79.841,O
02-06-2005,HZS,3.08,69.121,O
03-06-2005,HZS,3.01,57.527,O
04-06-2005,HZS,2.96,50.102,O
05-06-2005,HZS,3.24,109.3,C
06-06-2005,HZS,2.98,53.076,O
07-06-2005,HZS,2.95,48.503,O
08-06-2005,HZS,2.89,39.782,O
09-06-2005,HZS,2.88,38.298,O
10-06-2005,HZS,2.85,34.988,O
11-06-2005,HZS,2.93,49.24,C
12-06-2005,HZS,3.06,72.14,C
13-06-2005,HZS,3,61.15,C
14-06-2005,HZS,2.96,54.22,C
15-06-2005,HZS,2.9,44.46,C
16-06-2005,HZS,2.9,41.477,O
17-06-2005,HZS,2.89,39.27,O
18-06-2005,HZS,2.89,39.253,O
19-06-2005,HZS,2.85,36.92,C
20-06-2005,HZS,2.81,30.472,O
21-06-2005,HZS,2.785,27.146,O
22-06-2005,HZS,2.75,23.445,O
23-06-2005,HZS,2.71,20.503,O
24-06-2005,HZS,2.69,18.611,O
25-06-2005,HZS,2.67,17.145,O
26-06-2005,HZS,2.67,14.64,C
27-06-2005,HZS,2.8,29.373,O
28-06-2005,HZS,2.78,26.901,O
29-06-2005,HZS,2.73,21.701,O
30-06-2005,HZS,2.68,18.035,O
01-07-2005,HZS,2.69,18.535,O
02-07-2005,HZS,2.65,15.654,O
03-07-2005,HZS,2.635,11.29,C
04-07-2005,HZS,2.65,15.631,O
05-07-2005,HZS,2.735,22.06,O
06-07-2005,HZS,2.695,19.154,O
07-07-2005,HZS,3.28,108.077,O
08-07-2005,HZS,4.425,484.813,O
09-07-2005,HZS,4.345,450.334,O
10-07-2005,HZS,4.96,717.4,C
11-07-2005,HZS,4.455,497.16,O
12-07-2005,HZS,3.95,307.49,O
13-07-2005,HZS,4.408,476.729,O
14-07-2005,HZS,4.253,413.295,O
15-07-2005,HZS,3.8,248.403,O
16-07-2005,HZS,3.75,233.194,O
17-07-2005,HZS,4.22,405,C
18-07-2005,HZS,4.18,383.661,O
19-07-2005,HZS,3.815,253.953,O
20-07-2005,HZS,3.74,229.265,O
21-07-2005,HZS,3.73,227.418,O
22-07-2005,HZS,3.715,222.008,O
23-07-2005,HZS,3.72,222.54,O
24-07-2005,HZS,3.65,215,C
25-07-2005,HZS,3.7,216.057,O
26-07-2005,HZS,3.665,207.175,O
27-07-2005,HZS,5.48,1010.849,O
28-07-2005,HZS,5.598,1258.056,O
29-07-2005,HZS,5.06,787.896,O
30-07-2005,HZS,5.603,1258.983,O
31-07-2005,HZS,5.71,1102,C
01-08-2005,HZS,4.98,749.903,O
02-08-2005,HZS,7.04,1992.866,O
03-08-2005,HZS,8.755,3145.219,O
04-08-2005,HZS,8.24,2806.524,O
05-08-2005,HZS,7.75,2479.146,O
06-08-2005,HZS,6.525,1655.021,O
07-08-2005,HZS,6.06,1302,C
08-08-2005,HZS,5.08,796.802,O
09-08-2005,HZS,4.255,413.484,O
10-08-2005,HZS,4.38,465.398,O
11-08-2005,HZS,3.915,287.359,O
12-08-2005,HZS,3.925,290.548,O
13-08-2005,HZS,4.717,615.677,O
14-08-2005,HZS,4.24,412.5,C
15-08-2005,HZS,4.73,612.9,C
16-08-2005,HZS,4.145,369.696,O
17-08-2005,HZS,4.035,329.273,O
18-08-2005,HZS,6.34,1540.104,O
19-08-2005,HZS,5.885,1251.982,O
20-08-2005,HZS,4.79,582.247,O
21-08-2005,HZS,4.48,506.7,C
22-08-2005,HZS,4.08,346.097,O
23-08-2005,HZS,4.13,364.973,O
24-08-2005,HZS,4.12,361.584,O
25-08-2005,HZS,4.86,685.567,O
26-08-2005,HZS,4.793,652.962,O
27-08-2005,HZS,4.375,463.397,O
28-08-2005,HZS,4.695,597.5,C
29-08-2005,HZS,5.315,921.394,O
30-08-2005,HZS,5.43,985.24,O
31-08-2005,HZS,4.765,638.587,O
01-09-2005,HZS,5.19,853.984,O
02-09-2005,HZS,5.45,998.427,O
03-09-2005,HZS,4.745,628.164,O
04-09-2005,HZS,5.16,813.4,C
05-09-2005,HZS,5.905,1265.252,O
06-09-2005,HZS,5.105,810.203,O
07-09-2005,HZS,5.07,769.6,C
08-09-2005,HZS,4.17,380.186,O
09-09-2005,HZS,4.1,353.515,O
10-09-2005,HZS,4.065,341.649,O
11-09-2005,HZS,4.33,447,C
12-09-2005,HZS,4.8,656.899,O
13-09-2005,HZS,4.76,620.618,O
14-09-2005,HZS,4.46,496.9,O
15-09-2005,HZS,5.48,1013.266,O
16-09-2005,HZS,5.725,1173.541,O
17-09-2005,HZS,5.175,848.326,O
18-09-2005,HZS,5.05,760,C
19-09-2005,HZS,4.375,463.165,O
20-09-2005,HZS,4.14,372.955,O
21-09-2005,HZS,4.05,335.284,O
22-09-2005,HZS,4.12,361.341,O
23-09-2005,HZS,4.11,357.488,O
24-09-2005,HZS,4.37,460.484,O
25-09-2005,HZS,4.31,439.2,C
26-09-2005,HZS,4.07,342.045,O
27-09-2005,HZS,3.98,309.963,O
28-09-2005,HZS,3.99,312.788,O
29-09-2005,HZS,3.783,243.37,O
30-09-2005,HZS,3.845,263.365,O
01-10-2005,HZS,4.07,342.288,O
02-10-2005,HZS,4.15,379.2,C
03-10-2005,HZS,4.15,373.604,O
04-10-2005,HZS,4.34,449.023,O
05-10-2005,HZS,4.545,537.613,O
06-10-2005,HZS,4.815,634.066,O
07-10-2005,HZS,4.295,429.865,O
08-10-2005,HZS,4.045,330.876,O
09-10-2005,HZS,4.18,390.2,C
10-10-2005,HZS,5.05,781.286,O
11-10-2005,HZS,4.55,535.6,C
12-10-2005,HZS,4.29,431.5,C
13-10-2005,HZS,4.69,603.796,O
14-10-2005,HZS,5.385,962.607,O
15-10-2005,HZS,6.445,1604.488,O
16-10-2005,HZS,5.61,1047,C
17-10-2005,HZS,4.925,717.958,O
18-10-2005,HZS,4.395,471.811,O
19-10-2005,HZS,4.86,714.91,O
20-10-2005,HZS,4.99,783.739,O
21-10-2005,HZS,5.195,843.731,O
22-10-2005,HZS,4.88,695.558,O
23-10-2005,HZS,6.2,1386,C
24-10-2005,HZS,9.21,3656,C
25-10-2005,HZS,8.68,3196,C
26-10-2005,HZS,7.27,2095,C
27-10-2005,HZS,6.21,1393,C
28-10-2005,HZS,6.32,1460,C
29-10-2005,HZS,5.74,1118,C
30-10-2005,HZS,5.21,838.2,C
31-10-2005,HZS,4.65,578,C
01-11-2005,HZS,4.985,729.1,C
02-11-2005,HZS,5.89,1203,C
03-11-2005,HZS,6.25,1417,C
04-11-2005,HZS,5.74,1118,C
05-11-2005,HZS,6.165,1365,C
06-11-2005,HZS,5.35,909.1,C
07-11-2005,HZS,4.84,662,C
08-11-2005,HZS,4.62,565.2,C
09-11-2005,HZS,4.43,486.5,C
10-11-2005,HZS,4.39,470.5,C
11-11-2005,HZS,4.23,408.8,C
12-11-2005,HZS,4.22,405,C
13-11-2005,HZS,4.2,397.6,C
14-11-2005,HZS,4.28,427.7,C
15-11-2005,HZS,4.17,386.5,C
16-11-2005,HZS,4.11,364.7,C
17-11-2005,HZS,4.09,357.6,C
18-11-2005,HZS,4.06,347,C
19-11-2005,HZS,4.04,328.939,O
20-11-2005,HZS,4.01,329.6,C
21-11-2005,HZS,4.01,320.793,O
22-11-2005,HZS,4,317.033,O
23-11-2005,HZS,4.05,335.085,O
24-11-2005,HZS,4.37,459.781,O
25-11-2005,HZS,4.48,507.474,O
26-11-2005,HZS,4.5,517.794,O
27-11-2005,HZS,4.39,470.5,C
28-11-2005,HZS,4.24,407.833,O
29-11-2005,HZS,4.19,388.646,O
30-11-2005,HZS,4.08,346.39,O
01-12-2005,HZS,4.01,320.278,O
02-12-2005,HZS,4,317.042,O
03-12-2005,HZS,3.96,302.783,O
04-12-2005,HZS,4.01,320.9,C
05-12-2005,HZS,4.185,390.084,O
06-12-2005,HZS,4.18,384.269,O
07-12-2005,HZS,4.11,357.163,O
08-12-2005,HZS,4.06,338.919,O
09-12-2005,HZS,4,317.153,O
10-12-2005,HZS,3.93,292.335,O
11-12-2005,HZS,3.88,275.1,C
12-12-2005,HZS,3.89,278.657,O
13-12-2005,HZS,3.93,292.589,O
14-12-2005,HZS,3.995,314.929,O
15-12-2005,HZS,3.99,313.353,O
16-12-2005,HZS,3.9,281.9,C
17-12-2005,HZS,3.86,268.4,C
18-12-2005,HZS,3.8,248.6,C
19-12-2005,HZS,3.76,236.371,O
20-12-2005,HZS,3.73,227.038,O
21-12-2005,HZS,3.7,217.551,O
22-12-2005,HZS,3.68,211.541,O
23-12-2005,HZS,3.62,194.026,O
24-12-2005,HZS,3.56,177.218,O
25-12-2005,HZS,3.57,179.8,C
26-12-2005,HZS,3.59,185.484,O
27-12-2005,HZS,3.55,174.526,O
28-12-2005,HZS,3.52,167.067,O
29-12-2005,HZS,3.49,158.485,O
30-12-2005,HZS,3.45,151.696,O
31-12-2005,HZS,3.48,155.977,O
01-01-2006,HZS,3.425,141.9,C
02-01-2006,HZS,3.375,129.973,O
03-01-2006,HZS,3.39,133.465,O
04-01-2006,HZS,3.33,119.812,O
05-01-2006,HZS,3.335,120.666,O
06-01-2006,HZS,3.335,120.618,O
07-01-2006,HZS,3.32,117.205,O
08-01-2006,HZS,3.31,115,C
09-01-2006,HZS,3.285,109.092,O
10-01-2006,HZS,3.36,126.208,O
11-01-2006,HZS,3.29,110.6,C
12-01-2006,HZS,3.265,105.17,O
13-01-2006,HZS,3.2,91.891,O
14-01-2006,HZS,3.2,91.328,O
15-01-2006,HZS,3.16,83.97,C
16-01-2006,HZS,3.09,70.669,O
17-01-2006,HZS,3.24,99.877,O
18-01-2006,HZS,3.22,95.769,O
19-01-2006,HZS,3.125,77.146,O
20-01-2006,HZS,3.17,85.776,O
21-01-2006,HZS,3.17,85.659,O
22-01-2006,HZS,3.15,82.06,C
23-01-2006,HZS,3.13,78.156,O
24-01-2006,HZS,3.21,93.675,O
25-01-2006,HZS,3.24,99.824,O
26-01-2006,HZS,3.22,95.81,C
27-01-2006,HZS,3.13,78.21,O
28-01-2006,HZS,3.145,81.772,O
29-01-2006,HZS,3.13,78.33,C
30-01-2006,HZS,3.12,76.272,O
31-01-2006,HZS,3.105,73.78,D
01-02-2006,HZS,3,56.022,O
02-02-2006,HZS,3.01,57.19,O
03-02-2006,HZS,3.04,62.416,O
04-02-2006,HZS,3.04,62.398,O
05-02-2006,HZS,2.98,53,C
06-02-2006,HZS,2.95,48.509,O
07-02-2006,HZS,2.8,29.373,O
08-02-2006,HZS,2.88,38.924,O
09-02-2006,HZS,2.86,36.18,C
10-02-2006,HZS,2.8,29.379,O
11-02-2006,HZS,2.91,42.816,O
12-02-2006,HZS,2.98,53,C
13-02-2006,HZS,2.975,52.106,O
14-02-2006,HZS,2.94,47.026,O
15-02-2006,HZS,2.98,52.701,O
16-02-2006,HZS,2.96,53.068,O
17-02-2006,HZS,3.1,72.565,O
18-02-2006,HZS,3.05,63.914,O
19-02-2006,HZS,2.96,49.98,C
20-02-2006,HZS,2.98,52.892,O
21-02-2006,HZS,3,55.964,O
22-02-2006,HZS,3,56.588,O
23-02-2006,HZS,3.02,61.538,O
24-02-2006,HZS,3.04,62.38,O
25-02-2006,HZS,2.98,52.741,O
26-02-2006,HZS,3.03,60.91,C
27-02-2006,HZS,3.01,57.527,O
28-02-2006,HZS,3,55.965,O
01-03-2006,HZS,2.96,49.826,O
02-03-2006,HZS,2.97,51.074,O
03-03-2006,HZS,3.04,62.416,O
04-03-2006,HZS,2.89,40.073,O
05-03-2006,HZS,3,56.1,C
06-03-2006,HZS,3.305,113.923,O
07-03-2006,HZS,3.242,100.428,O
08-03-2006,HZS,3.67,209.369,O
09-03-2006,HZS,3.35,123.827,O
10-03-2006,HZS,3.2,91.491,O
11-03-2006,HZS,3.13,77.564,O
12-03-2006,HZS,3.24,99.92,C
13-03-2006,HZS,3.2,91.504,O
14-03-2006,HZS,3.18,87.593,O
15-03-2006,HZS,3.25,101.501,O
16-03-2006,HZS,3.19,89.52,O
17-03-2006,HZS,3.135,78.825,O
18-03-2006,HZS,3.19,89.501,O
19-03-2006,HZS,3.1,72.88,C
20-03-2006,HZS,3.09,70.772,O
21-03-2006,HZS,3.11,74.48,O
22-03-2006,HZS,3.08,69.144,O
23-03-2006,HZS,3.12,76.297,O
24-03-2006,HZS,3.015,58.361,O
25-03-2006,HZS,3.07,67.308,O
26-03-2006,HZS,3.07,67.62,C
27-03-2006,HZS,3.05,63.909,O
28-03-2006,HZS,3.07,67.264,O
29-03-2006,HZS,3.05,62.172,O
30-03-2006,HZS,2.95,48.5,C
31-03-2006,HZS,2.97,51.407,O
01-04-2006,HZS,2.95,48.475,O
02-04-2006,HZS,3.02,59.28,C
03-04-2006,HZS,3,58.948,O
04-04-2006,HZS,3,55.977,O
05-04-2006,HZS,2.92,44.154,O
06-04-2006,HZS,2.9,41.282,O
07-04-2006,HZS,3.06,65.733,O
08-04-2006,HZS,3.08,69.196,O
09-04-2006,HZS,3.08,69.35,C
10-04-2006,HZS,3.085,68.575,O
11-04-2006,HZS,3.05,64.22,C
12-04-2006,HZS,3.01,57.514,O
13-04-2006,HZS,2.92,43.598,O
14-04-2006,HZS,2.89,40.09,C
15-04-2006,HZS,2.9,41.516,O
16-04-2006,HZS,2.87,37.46,C
17-04-2006,HZS,2.9,41.53,O
18-04-2006,HZS,3.2,91.401,O
19-04-2006,HZS,3.42,145.558,O
20-04-2006,HZS,3.38,130.82,O
21-04-2006,HZS,3.16,81.461,O
22-04-2006,HZS,3.08,66.793,O
23-04-2006,HZS,3.07,67.62,C
24-04-2006,HZS,3.01,56.178,O
25-04-2006,HZS,3.05,63.921,O
26-04-2006,HZS,3.06,65.707,O
27-04-2006,HZS,3.02,59.248,O
28-04-2006,HZS,3.1,72.011,O
29-04-2006,HZS,3.07,67.205,O
30-04-2006,HZS,3.03,60.91,C
01-05-2006,HZS,2.93,45.569,O
02-05-2006,HZS,2.885,39.397,O
03-05-2006,HZS,2.84,33.939,O
04-05-2006,HZS,2.8,29.521,O
05-05-2006,HZS,2.83,33.01,O
06-05-2006,HZS,2.95,48.516,O
07-05-2006,HZS,2.94,47.05,C
08-05-2006,HZS,2.93,45.634,O
09-05-2006,HZS,2.96,49.921,O
10-05-2006,HZS,2.86,35.394,O
11-05-2006,HZS,2.87,37.666,O
12-05-2006,HZS,2.98,52.825,O
13-05-2006,HZS,3.02,59.28,C
14-05-2006,HZS,3.405,137,C
15-05-2006,HZS,3.35,124.113,O
16-05-2006,HZS,3.19,89.615,O
17-05-2006,HZS,3.17,84.94,O
18-05-2006,HZS,3.54,171.709,O
19-05-2006,HZS,3.6,189.385,O
20-05-2006,HZS,3.87,274.709,O
21-05-2006,HZS,3.975,308.2,C
22-05-2006,HZS,3.67,208.686,O
23-05-2006,HZS,3.29,109.784,O
24-05-2006,HZS,3.11,74.455,O
25-05-2006,HZS,3.1,72.88,C
26-05-2006,HZS,2.98,52.789,O
27-05-2006,HZS,2.98,52.842,O
28-05-2006,HZS,3.11,74.67,C
29-05-2006,HZS,3.16,83.762,O
30-05-2006,HZS,3.23,97.591,O
31-05-2006,HZS,3.285,108.763,O
01-06-2006,HZS,3.35,124.869,O
02-06-2006,HZS,3.37,128.407,O
03-06-2006,HZS,3.3,112.686,O
04-06-2006,HZS,3.4,137.4,C
05-06-2006,HZS,3.67,208.464,O
06-06-2006,HZS,3.68,211.922,O
07-06-2006,HZS,3.64,199.987,O
08-06-2006,HZS,3.545,172.932,O
09-06-2006,HZS,3.545,172.581,O
10-06-2006,HZS,3.51,163.046,O
11-06-2006,HZS,3.35,125.3,C
12-06-2006,HZS,3.13,78.152,O
13-06-2006,HZS,2.99,54.013,O
14-06-2006,HZS,2.935,46.492,O
15-06-2006,HZS,2.86,35.698,O
16-06-2006,HZS,2.985,53.732,O
17-06-2006,HZS,3.09,70.551,O
18-06-2006,HZS,3.115,74.63,C
19-06-2006,HZS,3.2,91.651,O
20-06-2006,HZS,3.44,146.998,O
21-06-2006,HZS,3.4,135.226,O
22-06-2006,HZS,3.625,197.089,O
23-06-2006,HZS,3.51,163.537,O
24-06-2006,HZS,3.42,140.487,O
25-06-2006,HZS,3.46,152.6,C
26-06-2006,HZS,3.36,128.34,O
27-06-2006,HZS,3.36,126.74,O
28-06-2006,HZS,3.7,217.29,O
29-06-2006,HZS,3.67,208.736,O
30-06-2006,HZS,3.675,210.594,O
01-07-2006,HZS,3.695,216.668,O
02-07-2006,HZS,5.25,874.2,C
03-07-2006,HZS,4.84,681.551,O
04-07-2006,HZS,4.44,486.92,O
05-07-2006,HZS,5.165,827.84,O
06-07-2006,HZS,5.28,903.695,O
07-07-2006,HZS,5.375,943.855,O
08-07-2006,HZS,5.035,823.146,O
09-07-2006,HZS,4.42,478.9,C
10-07-2006,HZS,4.05,335.108,O
11-07-2006,HZS,4.06,338.959,O
12-07-2006,HZS,3.82,248.496,O
13-07-2006,HZS,3.775,242.9,C
14-07-2006,HZS,4.05,335.4,C
15-07-2006,HZS,4.17,380.062,O
16-07-2006,HZS,4.4,470.6,C
17-07-2006,HZS,4.25,410.3,C
18-07-2006,HZS,4.875,692.882,O
19-07-2006,HZS,5.89,1261.097,O
20-07-2006,HZS,6.26,1485.026,O
21-07-2006,HZS,6.39,1623.586,O
22-07-2006,HZS,5.88,1249.507,O
23-07-2006,HZS,5.86,1225,C
24-07-2006,HZS,4.78,644.681,O
25-07-2006,HZS,4.35,456.103,O
26-07-2006,HZS,4.215,397.098,O
27-07-2006,HZS,3.95,299.238,O
28-07-2006,HZS,3.835,260.18,O
29-07-2006,HZS,4.245,410.442,O
30-07-2006,HZS,4.99,739.9,C
31-07-2006,HZS,5.24,884.764,O
01-08-2006,HZS,4.465,502.278,O
02-08-2006,HZS,4.535,535.349,O
03-08-2006,HZS,4.595,559.652,O
04-08-2006,HZS,4.455,497.356,O
05-08-2006,HZS,4.11,357.444,O
06-08-2006,HZS,3.89,280.1,C
07-08-2006,HZS,3.91,284.337,O
08-08-2006,HZS,4.965,743.574,O
09-08-2006,HZS,4.305,433.824,O
10-08-2006,HZS,4.09,348.081,O
11-08-2006,HZS,3.89,278.277,O
12-08-2006,HZS,3.91,286.8,C
13-08-2006,HZS,3.98,310.7,C
14-08-2006,HZS,6.99,1958.917,O
15-08-2006,HZS,6.51,1651,C
16-08-2006,HZS,6.7,1786,C
17-08-2006,HZS,6.815,1849.99,O
18-08-2006,HZS,6.305,1528.061,O
19-08-2006,HZS,6.7,1786,C
20-08-2006,HZS,6.74,1815,C
21-08-2006,HZS,5.35,928.3,C
22-08-2006,HZS,5.175,845.611,O
23-08-2006,HZS,4.555,541.5,O
24-08-2006,HZS,4.21,395.381,O
25-08-2006,HZS,4.09,349.193,O
26-08-2006,HZS,4.045,333.116,O
27-08-2006,HZS,4.055,337.2,C
28-08-2006,HZS,4,316.796,O
29-08-2006,HZS,3.99,312.903,O
30-08-2006,HZS,4,318.043,O
31-08-2006,HZS,3.96,300.529,O
01-09-2006,HZS,3.94,295.661,O
02-09-2006,HZS,4,317.598,O
03-09-2006,HZS,3.8,250.8,C
04-09-2006,HZS,3.9,283.788,O
05-09-2006,HZS,4,320.979,O
06-09-2006,HZS,3.78,242.302,O
07-09-2006,HZS,3.69,220.051,O
08-09-2006,HZS,3.775,240.819,O
09-09-2006,HZS,3.845,263.412,O
10-09-2006,HZS,3.855,268.5,C
11-09-2006,HZS,3.95,299.268,O
12-09-2006,HZS,3.96,304.876,O
13-09-2006,HZS,3.845,264.029,O
14-09-2006,HZS,3.72,224.14,O
15-09-2006,HZS,3.69,215.292,O
16-09-2006,HZS,3.76,236.337,O
17-09-2006,HZS,3.76,238.2,C
18-09-2006,HZS,3.76,236.103,O
19-09-2006,HZS,4.17,381.004,O
20-09-2006,HZS,4.24,407.694,O
21-09-2006,HZS,4.2,392.324,O
22-09-2006,HZS,4.06,337.566,O
23-09-2006,HZS,4.04,334.231,O
24-09-2006,HZS,4.04,331.8,C
25-09-2006,HZS,4.03,329.767,O
26-09-2006,HZS,4.06,338.845,O
27-09-2006,HZS,4.195,390.261,O
28-09-2006,HZS,4.2,391.781,O
29-09-2006,HZS,4.12,360.9,C
30-09-2006,HZS,4.01,320.434,O
01-10-2006,HZS,4.15,372.1,C
02-10-2006,HZS,3.98,310.7,C
03-10-2006,HZS,3.93,292.577,O
04-10-2006,HZS,3.81,251.552,O
05-10-2006,HZS,3.72,223.421,O
06-10-2006,HZS,3.69,214.945,O
07-10-2006,HZS,3.69,215.169,O
08-10-2006,HZS,3.69,216.8,C
09-10-2006,HZS,4.45,495.765,O
10-10-2006,HZS,4.49,512.268,O
11-10-2006,HZS,4.195,389.25,O
12-10-2006,HZS,3.985,311.717,O
13-10-2006,HZS,3.87,272.546,O
14-10-2006,HZS,3.78,242.415,O
15-10-2006,HZS,3.78,244.5,C
16-10-2006,HZS,3.81,251.841,O
17-10-2006,HZS,3.735,228.92,O
18-10-2006,HZS,3.735,228.522,O
19-10-2006,HZS,3.66,205.783,O
20-10-2006,HZS,3.65,205,C
21-10-2006,HZS,3.65,202.578,O
22-10-2006,HZS,3.62,196.3,C
23-10-2006,HZS,3.76,238.2,C
24-10-2006,HZS,3.735,230.5,C
25-10-2006,HZS,3.67,210.9,C
26-10-2006,HZS,3.645,201.769,O
27-10-2006,HZS,3.66,205.844,O
28-10-2006,HZS,3.735,228.391,O
29-10-2006,HZS,3.8,250.8,C
30-10-2006,HZS,3.85,265.181,O
